World,Ranking Global,ExpPoints,Name,Level,Vocation,Achievement,Guild,Quota,Highscore Global,Highscore Vocation,Achievement Global,Achievement Vocation,PVP,Guild Exp,Guild Rank
38,3992,147180630,Maximus,116,warrior,161,Team Work,0,91,72,68,55,0,7055650,6
07,3993,146607843,Vulcanll,116,warrior,325,Qianrenxue,0,0,0,61,38,0,0,0
37,3994,145241307,Raberger,116,wizard,242,Angkor Kh,0,0,0,0,84,0,9981236,12
32,3995,145081169,Somepunk,116,wizard,317,Haoxiangni,0,0,0,0,74,0,134602058,5
23,3996,144501268,Alyen,116,wizard,343,Lunaticos,0,0,0,82,29,0,268123295,2
01,3997,144284412,Kingofsoul,116,warrior,319,Sri Gala,0,0,0,0,93,0,102755498,9
38,3998,144011753,Zeref,116,warrior,129,M1d Ni9ht,0,92,73,0,100,0,1017052,19
35,3999,143769921,Theblues,116,wizard,236,B R A V O,0,0,0,0,78,0,141634,91
38,4000,141811406,Hawky,115,warrior,146, ,0,93,74,88,72,0,0,0
34,4001,141495366,Vaynerd,115,wizard,229,O M E G A,0,0,0,0,60,0,30333666,9
38,4002,140661955,Tsryu,115,warrior,131,Thungsim,0,94,75,0,91,0,18428470,3
09,4003,140471557,Helixs,115,wizard,282,Vermilion,0,0,0,0,96,0,12532848,37
02,4004,140160037,Crushed,115,wizard,116,Mr T E A M,5,0,0,0,0,87,7019680,38
32,4005,140015837,Arrancer,115,warrior,322, ,0,0,0,0,96,0,0,0
38,4006,139951227,Tstorm,115,warrior,141,Thungsim,0,95,76,92,76,0,18428470,3
01,4007,139805999,Inf,115,warrior,211,After Rain,5,0,0,0,0,58,32832263,23
09,4008,139396601,Itokekl,115,warrior,309,S W A T,0,0,0,0,81,0,25787976,23
07,4009,137698059,Amatsukaze,114,wizard,268,H K Family,0,0,0,0,88,0,7867210,43
23,4010,137373811,Xxkataxx,114,wizard,152,P E A C E,10,0,0,0,0,31,41404016,13
02,4011,136682966,Rengoku,114,warrior,202,Gothsterz,5,0,0,0,0,64,859851517,1
02,4012,135773597,Aldrin,114,warrior,187,R T F,0,0,0,0,0,99,45275170,11
07,4013,135542550,Captwix,114,wizard,171,D3stroy3rz,5,0,0,0,0,55,47950965,18
32,4014,135501548,Darcus,114,warrior,176,Haoxiangni,1,0,0,0,0,98,134602058,5
01,4015,135003751,Rvz,114,warrior,87,After Rain,5,0,0,0,0,92,32832263,23
33,4016,134759390,Atsushi,114,wizard,232,Speedom,0,0,0,0,100,0,0,0
32,4017,134223225,Misterlove,114,wizard,139,Solo Army,5,0,0,0,0,57,338461959,2
37,4018,133444933,Moroz,113,warrior,96,Lovenlive,5,0,0,0,0,43,13304386,9
11,4019,133309855,Yuezx,113,wizard,341,L T U,0,0,0,0,56,0,225017120,2
33,4020,132706668,Jiee,113,warrior,70, ,10,0,0,0,0,30,0,0
09,4021,132566903,Mahaguru,113,warrior,93,S E R B U,5,0,0,0,0,72,0,0
01,4022,132415890,Halawa,113,warrior,314, ,0,0,0,0,100,0,0,0
37,4023,131950570,Metaverse,113,warrior,297, ,0,0,0,0,70,0,0,0
15,4024,131507560,Aseaa,113,wizard,306,Thekillers,0,0,0,0,89,0,0,0
35,4025,131426184,Imortal,113,warrior,244,Uniao Br,0,0,0,0,85,0,610508,48
38,4026,130441267,Lightfury,113,warrior,174,Pilipin4s,0,96,77,52,44,0,6820921,7
15,4027,130281160,Chincan,113,wizard,320,Y O U,0,0,0,0,71,0,396899359,3
32,4028,130250612,Gildart,113,wizard,361, ,0,0,0,71,23,0,0,0
33,4029,129980013,Athira,113,warrior,134,L A N L A,5,0,0,0,0,60,113475823,3
36,4030,129858636,Hellguard,113,wizard,195,Blaclover,0,0,0,0,97,0,8338676,21
02,4031,129849685,Dren,113,warrior,60,R T F,5,0,0,0,0,89,45275170,11
23,4032,129738601,Dimi,113,wizard,279,Clan Senju,0,0,0,0,96,0,28352863,17
36,4033,129547938,Eternal,113,warrior,160,P E A C E,10,0,0,0,0,41,542731,59
02,4034,129182379,Sidra,113,wizard,287, ,0,0,0,0,90,0,0,0
38,4035,128382761,Chadsz,112,warrior,85,Pilipin4s,0,97,78,0,0,0,6820921,7
02,4036,128341874,Girino,112,warrior,349, ,0,0,0,69,47,0,0,0
35,4037,128269940,Meatballs,112,warrior,267,L A R V A,0,0,0,0,61,0,2926741,22
15,4038,128024468,Exchel,112,warrior,142,Texas,0,0,0,0,0,20,0,0
33,4039,127942406,Panyihir,112,warrior,105, ,10,0,0,0,0,43,0,0
11,4040,127365557,Bryanzee,112,warrior,176,Konosuba,5,0,0,0,0,49,0,0
38,4041,127315997,Zeboy,112,warrior,104,Spears,0,98,79,0,0,0,19649346,1
09,4042,127195421,Cimenchan,112,warrior,318, ,0,0,0,0,58,0,0,0
32,4043,127122756,Gkong,112,warrior,134,Solo Army,10,0,0,0,0,36,338461959,2
37,4044,126945565,Raziel,112,warrior,162, ,5,0,0,0,0,62,0,0
11,4045,126535871,Queenb,112,wizard,115,K I N G S,1,0,0,0,0,100,0,0
37,4046,125746390,Tophunt,112,warrior,279,Beast Mode,5,0,0,0,83,71,193647090,1
33,4047,125534938,May,112,wizard,92,L A N L A,5,0,0,0,0,59,113475823,3
33,4048,125456145,Neriz,112,warrior,96, ,5,0,0,0,0,67,0,0
02,4049,125134393,Aztalex,112,warrior,302,Dharma,0,0,0,0,95,0,69337620,8
38,4050,123658985,Momoshiki,111,warrior,46,King Unity,0,99,80,0,0,0,7321548,5
35,4051,123172056,Sc,111,warrior,231, ,0,0,0,0,95,0,0,0
01,4052,122972174,Kingofsky,111,wizard,325,World 1,0,0,0,0,56,0,16031423,45
07,4053,122770377,Tuturut,111,wizard,131,Barumain,10,0,0,0,0,41,0,0
01,4054,122433855,Ikiller,111,warrior,324, ,0,0,0,0,89,0,0,0
15,4055,122172742,Bawie,111,warrior,164,Night Sect,10,0,0,0,0,43,0,0
38,4056,121055224,Mkillers,111,warrior,176,No Mercy,0,100,81,49,42,0,19574144,2
33,4057,120693229,Laoq,111,warrior,84,The Hunt,0,0,0,0,0,20,4307235,34
15,4058,120623759,Th,111,warrior,341, ,0,0,0,0,83,0,0,0
38,4059,120114629,Mgxshineee,111,wizard,125, ,0,0,20,0,27,0,0,0
38,4060,119911968,Jupiter,111,warrior,134,Spears,0,0,82,0,87,0,19649346,1
38,4061,119214365,Tsking,110,warrior,92,Spears,0,0,83,0,0,0,19649346,1
15,4062,119013311,Onodera,110,wizard,210,Blackpinky,5,0,0,0,0,73,2002909,95
02,4063,118711701,Powermetal,110,warrior,172,Dharma,20,0,0,0,0,2,69337620,8
11,4064,118011420,Godli,110,warrior,93,Konosuba,5,0,0,0,0,51,0,0
38,4065,117954150,Kurokami,110,warrior,128,Pilipin4s,0,0,84,0,0,0,6820921,7
32,4066,117488465,Monkeyking,110,warrior,62,Sl Player,5,0,0,0,0,85,38605065,15
32,4067,117397800,Andiipunk,110,wizard,146,L0ve,15,0,0,0,0,13,0,0
34,4068,117330578,Ngoeekkk,110,wizard,219, ,0,0,0,0,67,0,0,0
36,4069,116387902,Deveron,110,wizard,189,Happiness,0,0,0,0,100,0,47141704,4
37,4070,116297901,Adam,110,warrior,67,Serenity,20,0,0,0,0,1,0,0
07,4071,116118454,Blackeaglf,110,wizard,263, ,0,0,0,0,95,0,0,0
07,4072,116087915,Laux,110,warrior,79,Last Mercy,5,0,0,0,0,51,13266198,31
33,4073,115641374,Kipu,110,warrior,126,Venice,5,0,0,0,0,69,4161950,37
38,4074,115625019,Nellll,110,warrior,150, ,0,0,85,83,67,0,0,0
38,4075,115343624,Tiki,109,warrior,124,Spears,0,0,86,0,0,0,19649346,1
34,4076,115164143,Miyuki,109,warrior,269,X Reunion,0,0,0,90,58,0,49039657,5
09,4077,114726036,Viu,109,warrior,38,The Kings,0,0,0,0,0,25,9688925,44
37,4078,114431765,Gjb,109,wizard,244,N0 F34r,0,0,0,0,81,0,494061,69
38,4079,114374729,Edukiller,109,warrior,124,Thungsim,0,0,87,0,0,0,18428470,3
38,4080,114023803,Sniper,109,wizard,104,Losgrandes,0,0,21,0,47,0,4680345,9
38,4081,113989231,Angkor,109,warrior,92,Spears,0,0,88,0,0,0,19649346,1
38,4082,113437695,Luka,109,wizard,136,Team Work,0,0,22,0,18,0,7055650,6
07,4083,113179868,Akashikaze,109,wizard,271,H K Family,0,0,0,0,84,0,7867210,43
23,4084,113173326,Starsz,109,warrior,369, ,0,0,0,50,35,0,0,0
15,4085,113085346,Oxygeen,109,wizard,301,Thekillers,0,0,0,0,98,0,0,0
38,4086,112759487,Lita,109,warrior,63,K I N G,0,0,89,0,0,0,4888017,8
09,4087,112147115,Eddysan,109,warrior,135,M V P,5,0,0,0,0,66,13915659,35
07,4088,111725071,Shrionwalg,109,wizard,187,Life Alone,5,0,0,0,0,52,192421753,2
38,4089,110707637,Binlee,108,warrior,119,M1d Ni9ht,0,0,90,0,0,0,1017052,19
07,4090,110558844,Seki,108,warrior,152,Fantasy X,5,0,0,0,0,71,3390779,71
37,4091,110505188,Wizinhobrs,108,wizard,82,B L I T Z,1,0,0,0,0,88,27759629,4
38,4092,110339573,Leqendz,108,warrior,88,Thungsim,0,0,91,0,0,0,18428470,3
38,4093,110140288,Taiko,108,warrior,143,Spears,0,0,92,91,74,0,19649346,1
38,4094,109948198,Overflow,108,warrior,99,Spears,0,0,93,0,0,0,19649346,1
23,4095,109362240,Mrrseven,108,wizard,252,2brother,5,0,0,0,0,61,0,0
11,4096,108970202,Jendral,108,warrior,355,Thung Sim,15,0,0,0,66,11,0,0
38,4097,108254260,Tskuyy,108,warrior,155,Spears,0,0,94,78,63,0,19649346,1
34,4098,107821728,Blackpower,108,wizard,175,Reverse,0,0,0,0,100,0,429132582,1
36,4099,107381084,Alef,108,warrior,226,Bonde,10,0,0,0,0,31,2898180,32
34,4100,106489476,Academy,107,wizard,221,Game Over,0,0,0,0,65,0,48111925,6
09,4101,105669892,Newword,107,wizard,165,Tajudien,5,0,0,0,0,62,3531562,61
38,4102,105086304,Kingwizard,107,wizard,175,K I N G,5,0,23,51,8,57,4888017,8
15,4103,104807419,Mesilent,107,wizard,42,Messsilent,5,0,0,0,0,85,328487362,4
34,4104,104687887,Gnot,107,wizard,177,X Reunion,0,0,0,0,99,0,49039657,5
37,4105,104198654,Perun,107,wizard,253,Russia,0,0,0,0,75,0,851852,48
15,4106,103969904,Nimmo,107,warrior,107,Cau Sot,5,0,0,0,0,88,27974805,20
34,4107,103887552,Kyonamoto,107,wizard,67,The Dragon,15,0,0,0,0,16,0,0
11,4108,103441374,Wildcat,107,wizard,66,K I N G,5,0,0,0,0,74,43641177,14
38,4109,103379977,Jhoname,107,wizard,109,Pilipin4s,0,0,24,0,39,0,6820921,7
38,4110,103169669,Eiger,106,warrior,42,Leg3nd 0ld,10,0,95,0,0,42,7587,85
34,4111,102962977,Princessss,106,wizard,229,N I N J A,0,0,0,0,59,0,92713160,2
38,4112,102185759,Mahoraga,106,warrior,121,Begawan,0,0,96,0,0,0,182579,48
23,4113,101710127,Carolien,106,wizard,304,Wen Ng,0,0,0,0,71,0,5242353,46
33,4114,101648825,Crystian,106,warrior,121, ,1,0,0,0,0,100,0,0
02,4115,101578389,Zilong,106,wizard,83,Japanese,20,0,0,0,0,9,0,0
02,4116,101364723,Mrgore,106,warrior,123,Mr T E A M,5,0,0,0,0,85,7019680,38
38,4117,100914981,Arlequina,106,warrior,163,Losgrandes,0,0,97,65,52,0,4680345,9
34,4118,100812619,Medaka,106,warrior,325, ,0,0,0,34,24,0,0,0
37,4119,100720526,Mizumii,106,wizard,140,Unexpected,10,0,0,0,0,21,12392779,10
38,4120,100486916,Fullwiz,106,wizard,108,Losgrandes,0,0,25,0,42,0,4680345,9
02,4121,100349271,Kanao,106,wizard,156, ,5,0,0,0,0,71,0,0
37,4122,99059914,Raphael,105,wizard,273,T M N T,0,0,0,0,59,0,0,0
36,4123,98760346,Kingohell,105,wizard,144,Kelantits,10,0,0,0,0,32,4149188,28
33,4124,98553600,Miyana,105,warrior,97,L A N L A,20,0,0,0,0,10,113475823,3
23,4125,97903769,Shieren,105,wizard,307,Swallow19,0,0,0,0,67,0,130176323,6
33,4126,96613586,Heitor,105,warrior,82, ,1,0,0,0,0,96,0,0
07,4127,96592490,Itadori,105,warrior,121,Cr4zyhunts,10,0,0,0,0,33,3779854,65
32,4128,96372496,Floa,105,warrior,367, ,0,0,0,66,46,0,0,0
23,4129,96241710,Skyhunter,105,wizard,286,P E A C E,0,0,0,0,91,0,41404016,13
38,4130,96169593,Ninety,105,warrior,67,Spears,0,0,98,0,0,0,19649346,1
38,4131,96135896,Fansjkt,105,warrior,118,Spears,0,0,99,0,0,0,19649346,1
38,4132,95764756,Letop,105,warrior,98,Beast Mode,0,0,100,0,0,0,3109258,10
07,4133,95322032,Bandomir,104,warrior,284,Dmarzio,0,0,0,0,93,0,130288619,4
09,4134,93916135,Cranberys,104,wizard,323, ,0,0,0,0,47,0,0,0
15,4135,93326552,Cixx,104,wizard,87,Rip W10,10,0,0,0,0,35,878458572,1
38,4136,92699560,Rogerlie,104,warrior,137,Spears,0,0,0,0,83,0,19649346,1
36,4137,91972924,Buchi,103,warrior,135,A 1 M,10,0,0,0,0,25,117919,92
23,4138,90666050,Ibiz,103,wizard,135,7 Ghost,5,0,0,0,0,80,14763944,26
38,4139,90264314,Troys,103,warrior,131,Spears,0,0,0,0,93,0,19649346,1
37,4140,90239623,Zippo,103,warrior,271,Unexpected,0,0,0,0,98,0,12392779,10
38,4141,89366675,Akaza,103,warrior,129,M1d Ni9ht,0,0,0,0,99,0,1017052,19
15,4142,89338912,Amessilent,103,wizard,41,Messsilent,1,0,0,0,0,93,328487362,4
15,4143,89046459,Cumel,103,wizard,167,R B B C,5,0,0,0,0,87,2428011,85
11,4144,88879297,Karalius,103,wizard,321,Amunisi,0,0,0,0,79,0,0,0
38,4145,88601527,Gojoo,103,wizard,108, ,0,0,26,0,43,0,0,0
15,4146,88567227,Arcgis,103,wizard,354,Capcungci,0,0,0,0,37,0,0,0
02,4147,88566418,Jester,103,wizard,336, ,0,0,0,87,32,0,0,0
36,4148,88272839,Blvckfire,102,wizard,230,Princess,0,0,0,0,71,0,111321691,2
36,4149,87934180,Softlan,102,wizard,234, ,0,0,0,0,68,0,0,0
38,4150,87800236,Mithosbr,102,warrior,150,Losgrandes,0,0,0,84,68,0,4680345,9
38,4151,87158537,Marine,102,warrior,133, ,0,0,0,0,89,0,0,0
02,4152,86866869,Youaaa,102,wizard,282, ,0,0,0,0,98,0,0,0
15,4153,86068476,Herbie,102,wizard,235, ,1,0,0,0,0,99,0,0
38,4154,85758639,Rinly,102,warrior,141,K I N G,0,0,0,94,75,0,4888017,8
02,4155,85285692,Frostdark,102,wizard,185,R T F,5,0,0,0,0,80,45275170,11
36,4156,84846054,Lordbael,101,warrior,151,Rudeboyz,10,0,0,0,0,44,12366203,15
38,4157,84533487,Fiiive,101,wizard,133,Disciple,0,0,27,0,22,0,42269,67
02,4158,84242679,Billss,101,wizard,66, ,5,0,0,0,0,93,0,0
38,4159,83558618,Lucifer,101,warrior,147,Thungsim,0,0,0,87,70,0,18428470,3
38,4160,83284944,Jcollins,101,wizard,155,Losgrandes,0,0,28,79,16,0,4680345,9
33,4161,83227990,Mayana,101,warrior,89,L A N L A,15,0,0,0,0,13,113475823,3
23,4162,82826686,Zeadoun,101,warrior,84,Angkor Kh,1,0,0,0,0,79,41856276,12
11,4163,82312515,Kawaiii,101,wizard,56,Born2kill,1,0,0,0,0,91,0,0
34,4164,82037560,Kingszo,101,warrior,253,Szo,0,0,0,0,74,0,5089685,18
35,4165,81942248,Jet,101,warrior,277, ,0,0,0,0,56,0,0,0
02,4166,81939908,Luzakion,101,wizard,160,R T F,5,0,0,0,0,82,45275170,11
38,4167,81936888,Brooklyn,101,wizard,98,Spears,0,0,29,0,52,0,19649346,1
32,4168,81839030,Maki,101,warrior,124,Solo Army,10,0,0,0,0,46,338461959,2
23,4169,81810849,Liberi,101,warrior,122,Javhd,5,0,0,0,0,58,1954938,72
07,4170,81773870,Slappy,101,wizard,272,H B C,20,0,0,0,81,2,23351067,23
38,4171,81579719,Sun,100,wizard,125,Thungsim,0,0,30,0,26,0,18428470,3
38,4172,79839302,Tsweilyz,100,warrior,140,Spears,0,0,0,95,78,0,19649346,1
34,4173,79474198,Muscular,100,wizard,184,Hakka,0,0,0,0,91,0,16482665,10
23,4174,79445767,Bczim,100,warrior,114,M A R I O,5,0,0,0,0,91,0,0
09,4175,79421212,Fundek,100,warrior,313,Bersantai,0,0,0,0,72,0,1164252,98
01,4176,79238460,Diniw,100,warrior,117,World 1,5,0,0,0,0,56,16031423,45
32,4177,79064937,Dizaa,100,wizard,316, ,0,0,0,0,76,0,0,0
38,4178,78834202,Penakuri,100,wizard,61,Pilipin4s,0,0,31,0,0,0,6820921,7
37,4179,78779892,Pepahat,100,warrior,72,4 Freedoms,5,0,0,0,0,48,744190,55
15,4180,78704969,Kiobi,100,warrior,66,I T E M,10,0,0,0,0,37,0,0
35,4181,78587790,Cityfavela,100,warrior,227,Blackbulls,0,0,0,0,100,0,148504530,4
23,4182,78522651,Taeyeon,100,wizard,45,Last Dance,10,0,0,0,0,36,40601751,14
38,4183,78164845,Wang,99,warrior,188,Spears,0,0,0,34,30,0,19649346,1
09,4184,77898538,Ryyzx,99,wizard,96, ,5,0,0,0,0,64,0,0
35,4185,77878058,Didy,99,warrior,199,New Bie,9,0,0,0,0,11,4437580,15
34,4186,77844484,Deity,99,warrior,245, ,0,0,0,0,83,0,0,0
01,4187,77761066,Vaa,99,wizard,106,Sri Gala,5,0,0,0,0,94,102755498,9
15,4188,77400894,Mervin,99,wizard,358,The Farm,0,0,0,94,34,0,0,0
38,4189,77339232,Deoxys,99,wizard,90,Spears,0,0,32,0,65,0,19649346,1
38,4190,77280225,Tsimr,99,warrior,74,K I N G,10,0,0,0,0,36,4888017,8
36,4191,77133714,Haridade,99,warrior,89,Br Union,10,0,0,0,0,30,22849640,7
23,4192,76811783,Vicious,99,wizard,293, ,0,0,0,0,83,0,0,0
34,4193,76712612,Gelt,99,wizard,186,X Reunion,0,0,0,0,89,0,49039657,5
38,4194,76042780,Warna,99,warrior,171,Masterplay,0,0,0,56,48,0,597565,26
11,4195,75608207,Mariuslt,99,wizard,337, ,0,0,0,0,61,0,0,0
15,4196,75428048,Thearty,99,wizard,160, ,5,0,0,0,0,74,0,0
38,4197,74823501,Angeloking,98,wizard,60,Thungsim,0,0,33,0,0,0,18428470,3
11,4198,74331179,Achievar,98,wizard,389,The Master,0,0,0,47,20,0,0,0
09,4199,73756657,Devilchris,98,warrior,159,S W A T,1,0,0,0,0,99,25787976,23
38,4200,72628091,Pembunuh,98,warrior,108,Spears,15,0,0,0,0,18,19649346,1
07,4201,72377120,Mrshizenx,98,wizard,273,Blackdevil,0,0,0,0,78,0,54827011,15
33,4202,72276792,Gadisbugil,97,wizard,57,Dark Lord,5,0,0,0,0,76,4820686,30
23,4203,71295191,Creed,97,wizard,151,E X T R A,5,0,0,0,0,64,980815,95
38,4204,71259070,Kingszo,97,wizard,91,Spears,0,0,34,0,61,0,19649346,1
37,4205,71244612,Tyr,97,wizard,168, ,5,0,0,0,0,74,0,0
11,4206,70553142,Joyboyz,97,wizard,113,Legends Id,5,0,0,0,0,63,11234414,49
38,4207,69997741,Buwiset,97,wizard,168,Pilipin4s,0,0,35,62,12,0,6820921,7
33,4208,69490777,Miyami,97,wizard,106,L A N L A,20,0,0,0,0,9,113475823,3
01,4209,68762281,Mrjayz,96,warrior,81,Rev0lution,5,0,0,0,0,80,45506149,17
37,4210,68601139,Android,96,wizard,52, ,10,0,0,0,0,35,0,0
09,4211,67508052,Luciel,96,warrior,119,F L U X O,1,0,0,0,0,100,2369042,69
09,4212,67353019,Ggear,96,warrior,101,Ggwp,5,0,0,0,0,75,0,0
02,4213,67072548,Virgo,96,warrior,302,Gothsterz,0,0,0,0,96,0,859851517,1
11,4214,66008479,Canniballx,95,wizard,168,No Excuse,20,0,0,0,0,6,10601161,50
36,4215,64915496,Kurazninja,95,wizard,201,Est2021,0,0,0,0,92,0,17862408,8
02,4216,64884569,Johnsz,95,warrior,42,R T F,5,0,0,0,0,91,45275170,11
23,4217,64751786,Elyzabeth,95,wizard,287,P E A C E,0,0,0,0,90,0,41404016,13
37,4218,64723386,Sonixa,95,warrior,309, ,0,0,0,89,53,0,0,0
02,4219,63954385,Miriasz,95,warrior,42,R T F,5,0,0,0,0,92,45275170,11
38,4220,63771454,Naddy,95,wizard,92,Spears,0,0,36,0,59,0,19649346,1
34,4221,62643597,Achikspin,94,wizard,183,Mata Rindo,0,0,0,0,92,0,319493,69
02,4222,61709042,Srpedro,94,wizard,328,R T F,0,0,0,0,41,0,45275170,11
38,4223,61419363,Slipknotz,94,warrior,64,H3avymet4l,5,0,0,0,0,62,14666,79
37,4224,61303127,Kirara,94,warrior,92, ,5,0,0,0,0,72,0,0
11,4225,60709928,KingEagle,93,wizard,315,The Master,20,0,0,0,87,10,0,0
07,4226,60605287,Fyka,93,wizard,105,Last Mercy,10,0,0,0,0,32,13266198,31
15,4227,60468736,Sidea,93,warrior,169,I T E M,5,0,0,0,0,76,0,0
01,4228,59893147,Sahliah,93,warrior,147, ,10,0,0,0,0,26,0,0
37,4229,59453448,Itzy,93,warrior,82,Nokia07,10,0,0,0,0,20,954175,45
32,4230,59447640,Evgeniy,93,warrior,145, ,5,0,0,0,0,93,0,0
07,4231,59412554,Bravery,93,warrior,82,Swordfishz,0,0,0,0,0,1,51237574,17
02,4232,59317389,Kikiofe,93,wizard,85, ,5,0,0,0,0,90,0,0
23,4233,59194226,Sthevany,93,wizard,280,Heldcastle,0,0,0,0,95,0,0,0
32,4234,59081387,Auriack,93,warrior,43,Sl Player,5,0,0,0,0,83,38605065,15
38,4235,59031234,Raimis,93,wizard,73,K I N G,0,0,37,0,83,0,4888017,8
07,4236,58952134,Cucib,93,warrior,142, ,5,0,0,0,0,70,0,0
38,4237,58907988,Bakpao,93,wizard,50, ,0,0,38,0,0,0,0,0
38,4238,58888834,Fennn,93,wizard,109,K I N G,0,0,39,0,40,0,4888017,8
11,4239,58594353,Jrc,93,wizard,308,The Master,15,0,0,0,98,13,0,0
09,4240,57811003,Yunomi,92,warrior,57,The Crez,10,0,0,0,0,28,0,0
38,4241,57807013,Djsoda,92,warrior,134,Team Work,0,0,0,0,86,0,7055650,6
38,4242,56949260,Mrwen,92,wizard,117,No Mercy,0,0,40,0,33,0,19574144,2
09,4243,56926341,Yessaa,92,wizard,301, ,0,0,0,0,64,0,0,0
23,4244,55970887,Chenxin,92,warrior,96,X Sihir X,10,0,0,0,0,28,0,0
38,4245,55547634,Iixil,91,wizard,107,Team Work,0,0,41,0,44,0,7055650,6
07,4246,55325568,Mrcrews,91,warrior,91,P A C E 1,10,0,0,0,0,44,0,0
38,4247,55286588,Defcall,91,warrior,132,Losgrandes,0,0,0,0,90,0,4680345,9
38,4248,54349027,Jeffsam,91,wizard,94,Losgrandes,0,0,42,0,57,0,4680345,9
38,4249,53882687,Bidlo,91,wizard,58, ,0,0,43,0,0,0,0,0
38,4250,53663885,Trust,91,warrior,158, ,0,0,0,72,60,0,0,0
38,4251,52939517,Avicii,90,warrior,129,Bully,0,0,0,0,98,0,2515,95
37,4252,52644199,Icequeen,90,wizard,78, ,5,0,0,0,0,65,0,0
38,4253,52577723,Oimfals,90,warrior,159,Spears,0,0,0,71,57,0,19649346,1
38,4254,52549969,Yugi,90,wizard,102,Spears,0,0,44,0,50,0,19649346,1
38,4255,52546558,Fal,90,wizard,159,Spears,0,0,45,70,14,0,19649346,1
33,4256,52493923,Chiza,90,wizard,143,Venice,5,0,0,0,0,81,4161950,37
07,4257,52454775,Reihr,90,wizard,77, ,5,0,0,0,0,84,0,0
37,4258,52248792,Kyuuki,90,wizard,114,H Y D R A,10,0,0,0,0,33,81994266,3
09,4259,52186756,Mozaa,90,warrior,109,D A M A I,5,0,0,0,0,47,96204444,6
37,4260,52095458,Yakuzaa,90,warrior,105,Indosquad,5,0,0,0,0,80,1954603,34
38,4261,51391693,Gumihooo,90,warrior,71, ,5,0,0,0,0,58,0,0
01,4262,51363831,Warmegi,90,warrior,73, ,5,0,0,0,0,68,0,0
38,4263,51013490,Siapaaku,89,warrior,162,E V I L,0,0,0,66,54,0,68923,60
09,4264,50898662,Warrex,89,warrior,48,Tajudien,15,0,0,0,0,22,3531562,61
09,4265,50464043,Genioskf,89,wizard,283, ,0,0,0,0,93,0,0,0
38,4266,50312359,Captain,89,warrior,137, ,0,0,0,100,84,0,0,0
38,4267,50201658,Zippo,89,wizard,107,E V I L,0,0,46,0,45,0,68923,60
09,4268,50116950,Asteelai,89,wizard,292, ,0,0,0,0,75,0,0,0
01,4269,50068444,Flamenbr,89,wizard,144, ,5,0,0,0,0,72,0,0
32,4270,49913167,Fantasyaa,89,wizard,135, ,5,0,0,0,0,64,0,0
38,4271,49713275,Angela,89,wizard,91, ,0,0,47,0,62,0,0,0
15,4272,49511158,Wirellesa,89,warrior,95,Admiral,0,0,0,0,0,11,0,0
38,4273,49477336,Boyen,89,warrior,78,Masterplay,15,0,0,0,0,12,597565,26
15,4274,49380809,Azzahraac,89,warrior,30,Y O U,20,0,0,0,0,6,396899359,3
07,4275,49211072,Fxiz,89,warrior,162,C C C P,1,0,0,0,0,100,2366688,83
07,4276,48910640,Mzquincy,89,wizard,56, ,5,0,0,0,0,57,0,0
38,4277,48712956,Bruxao,88,wizard,85,Losgrandes,0,0,48,0,72,0,4680345,9
38,4278,48279295,Beatrix,88,warrior,139,Thungsim,0,0,0,97,79,0,18428470,3
33,4279,47943662,Ana,88,warrior,63,L A N L A,10,0,0,0,0,46,113475823,3
32,4280,47384976,Zazi,88,warrior,58, ,5,0,0,0,0,66,0,0
38,4281,47352528,Chopper,88,wizard,27, ,0,0,49,0,0,0,0,0
38,4282,46834746,Snoop,88,wizard,57,Self Good,0,0,50,0,0,0,787296,22
02,4283,45589832,Buyut,87,wizard,115, ,15,0,0,0,0,16,0,0
38,4284,45587385,Yagura,87,wizard,71, ,0,0,51,0,87,0,0,0
15,4285,45324437,Azzahraab,87,warrior,29,Y O U,20,0,0,0,0,8,396899359,3
33,4286,45229903,Swordman,87,warrior,53,Venice,10,0,0,0,0,37,4161950,37
36,4287,44888874,Arkann,87,warrior,77,Midgard,15,0,0,0,0,16,460038,64
38,4288,44326595,Lao,86,wizard,105,E V I L,0,0,52,0,46,0,68923,60
38,4289,43747287,Casi,86,wizard,80,Indo Pride,0,0,53,0,77,0,623146,25
07,4290,43721673,Nrngtoukta,86,wizard,144,Baboonbomb,1,0,0,0,0,94,0,0
38,4291,43419998,Mimi,86,wizard,91,Spears,0,0,54,0,60,0,19649346,1
38,4292,42531023,Kingwiz,85,wizard,39,Indo Pride,0,0,55,0,0,0,623146,25
38,4293,42301140,Icha,85,warrior,158,Spears,0,0,0,73,59,0,19649346,1
38,4294,41968370,Hidayat,85,warrior,51,H3avymet4l,15,0,0,0,0,11,14666,79
38,4295,41851817,Ldking,85,wizard,89,Losgrandes,0,0,56,0,67,0,4680345,9
23,4296,41659686,Gvc,85,warrior,66, ,5,0,0,0,0,86,0,0
37,4297,40366765,Gkillerz,84,warrior,61,Bubukang,5,0,0,0,0,81,529141,65
01,4298,40207488,Fenita,84,wizard,99, ,0,0,0,0,0,25,0,0
38,4299,39394066,Mrwiz,84,wizard,103,Spears,0,0,57,0,49,0,19649346,1
02,4300,39271371,Mavikurt,84,warrior,125, ,5,0,0,0,0,65,0,0
38,4301,38906109,Lach,84,warrior,209,48 Pyrland,0,0,0,18,15,0,280844,41
