World,Ranking Global,ExpPoints,Name,Level,Vocation,Achievement,Guild,Quota,Highscore Global,Highscore Vocation,Achievement Global,Achievement Vocation,PVP,Guild Exp,Guild Rank,In Arena,PVP Premium,PVP Free,Insurance 50%,Insurance 80%,Insurance 100%,ExpPoints Formatted
09,1539,1538297837,Covide,208,warrior,304,Level Up,0,0,72,0,92,0,4398312,57,30.765.957,76.914.892,153.829.784,76.914.892,30.765.957,0,1.538.297.837
09,1540,1537494894,Cgaretss,208,wizard,344,Old School,0,0,39,59,28,0,0,0,30.749.898,76.874.745,153.749.489,76.874.745,30.749.898,0,1.537.494.894
15,1541,1535377244,Preacher,208,wizard,311,Sindika,0,0,43,0,83,0,0,0,30.707.545,76.768.862,153.537.724,76.768.862,30.707.545,0,1.535.377.244
01,1542,1535287151,Korupsi,208,wizard,269,W I N E,0,0,69,0,0,0,0,0,30.705.743,76.764.358,153.528.715,76.764.358,30.705.743,0,1.535.287.151
11,1543,1534717205,Sniperxx,208,wizard,375, ,0,0,87,74,33,0,0,0,30.694.344,76.735.860,153.471.720,76.735.860,30.694.344,0,1.534.717.205
01,1544,1534533161,Davincy,208,wizard,312, ,0,0,70,0,75,0,0,0,30.690.663,76.726.658,153.453.316,76.726.658,30.690.663,0,1.534.533.161
32,1545,1532589501,Princeleon,208,warrior,332,I Am Fine,0,0,86,0,83,0,713848785,1,30.651.790,76.629.475,153.258.950,76.629.475,30.651.790,0,1.532.589.501
23,1546,1532301801,Qzlayz,208,warrior,295,P E A C E,0,0,78,0,0,0,41404016,13,30.646.036,76.615.090,153.230.180,76.615.090,30.646.036,0,1.532.301.801
01,1547,1530900263,Kidd,208,warrior,387,Sri Gala,15,0,0,48,27,22,102755498,9,30.618.005,76.545.013,153.090.026,76.545.013,30.618.005,0,1.530.900.263
07,1548,1528104624,Do,208,warrior,282,Th3 Army,0,84,51,0,99,0,7985724,41,30.562.092,76.405.231,152.810.462,76.405.231,30.562.092,0,1.528.104.624
15,1549,1527666976,Ganeshaa,208,warrior,312,Deadlysinz,20,0,92,0,0,7,36420969,17,30.553.340,76.383.349,152.766.698,76.383.349,30.553.340,0,1.527.666.976
32,1550,1527461984,Souldavinc,208,warrior,228,I Am Fine,0,0,87,0,0,0,713848785,1,30.549.240,76.373.099,152.746.198,76.373.099,30.549.240,0,1.527.461.984
02,1551,1527193181,Fedor,208,wizard,480,Gothsterz,0,0,52,7,2,0,859851517,1,30.543.864,76.359.659,152.719.318,76.359.659,30.543.864,0,1.527.193.181
32,1552,1526482293,Lsinz,208,warrior,244,I Am Fine,0,0,88,0,0,0,713848785,1,30.529.646,76.324.115,152.648.229,76.324.115,30.529.646,0,1.526.482.293
07,1553,1525291928,Leyenda,208,warrior,273,300 Sparta,0,85,52,0,0,0,5495989,52,30.505.839,76.264.596,152.529.193,76.264.596,30.505.839,0,1.525.291.928
32,1554,1524682935,Ligma,208,wizard,275, ,0,0,50,0,0,0,0,0,30.493.659,76.234.147,152.468.294,76.234.147,30.493.659,0,1.524.682.935
36,1555,1524224277,Khaiwar,208,warrior,350,Alcatraz,0,92,61,42,28,0,3956790,30,30.484.486,76.211.214,152.422.428,76.211.214,30.484.486,0,1.524.224.277
09,1556,1524152723,Yvonne,208,warrior,329,The Hero,0,0,73,88,47,0,441282249,1,30.483.054,76.207.636,152.415.272,76.207.636,30.483.054,0,1.524.152.723
11,1557,1523969382,Sylvia,208,wizard,503,Lovenlive,15,0,88,3,3,15,438317429,1,30.479.388,76.198.469,152.396.938,76.198.469,30.479.388,0,1.523.969.382
15,1558,1523958806,Tbma,208,wizard,258,The Dust,0,0,44,0,0,0,79526939,10,30.479.176,76.197.940,152.395.881,76.197.940,30.479.176,0,1.523.958.806
01,1559,1523796644,Kuiwong,208,wizard,448,8dewa,0,0,71,15,7,0,0,0,30.475.933,76.189.832,152.379.664,76.189.832,30.475.933,0,1.523.796.644
07,1560,1523744354,Lordclaw,208,wizard,241,Last Mercy,0,86,34,0,0,0,13266198,31,30.474.887,76.187.218,152.374.435,76.187.218,30.474.887,0,1.523.744.354
09,1561,1523149898,Landshark,208,wizard,288, ,0,0,40,0,81,0,0,0,30.462.998,76.157.495,152.314.990,76.157.495,30.462.998,0,1.523.149.898
34,1562,1522117228,Thanatos,208,warrior,343,X Reunion,0,78,51,27,17,0,49039657,5,30.442.345,76.105.861,152.211.723,76.105.861,30.442.345,0,1.522.117.228
23,1563,1521895741,Wanda,208,wizard,125,Crusaders,0,0,51,0,0,0,530601559,1,30.437.915,76.094.787,152.189.574,76.094.787,30.437.915,0,1.521.895.741
09,1564,1520029745,Floryn,208,wizard,302,Lost Lake,0,0,41,0,61,0,42210292,14,30.400.595,76.001.487,152.002.974,76.001.487,30.400.595,0,1.520.029.745
33,1565,1519935619,Mistake,208,warrior,266,L A N L A,0,0,73,0,97,0,113475823,3,30.398.712,75.996.781,151.993.562,75.996.781,30.398.712,0,1.519.935.619
15,1566,1519702707,Bababubell,208,warrior,289,Hakka,0,0,93,0,0,0,464833013,2,30.394.054,75.985.135,151.970.271,75.985.135,30.394.054,0,1.519.702.707
23,1567,1518687607,Arz,208,wizard,300,Swallow19,0,0,52,0,74,0,130176323,6,30.373.752,75.934.380,151.868.761,75.934.380,30.373.752,0,1.518.687.607
02,1568,1518262389,Abgaji,208,warrior,267, ,0,0,83,0,0,0,0,0,30.365.248,75.913.119,151.826.239,75.913.119,30.365.248,0,1.518.262.389
15,1569,1517522425,Nalendra,208,warrior,344, ,0,0,94,0,77,0,0,0,30.350.448,75.876.121,151.752.242,75.876.121,30.350.448,0,1.517.522.425
15,1570,1517455981,Hozer,208,warrior,215, ,5,0,95,0,0,72,0,0,30.349.120,75.872.799,151.745.598,75.872.799,30.349.120,0,1.517.455.981
15,1571,1517271476,Cubs,208,warrior,316,Deadlysinz,0,0,96,0,0,0,36420969,17,30.345.430,75.863.574,151.727.148,75.863.574,30.345.430,0,1.517.271.476
11,1572,1516214553,Galau,208,wizard,268, ,0,0,89,0,0,0,0,0,30.324.291,75.810.728,151.621.455,75.810.728,30.324.291,0,1.516.214.553
09,1573,1515076256,Lowermoon,207,warrior,333,D A M A I,0,0,74,81,42,0,96204444,6,30.301.525,75.753.813,151.507.626,75.753.813,30.301.525,0,1.515.076.256
32,1574,1514621984,Theevils,207,wizard,306,L O Y A L,0,0,51,0,89,0,15969144,30,30.292.440,75.731.099,151.462.198,75.731.099,30.292.440,0,1.514.621.984
34,1575,1514290217,Nopanic,207,warrior,322,Icecreams,0,79,52,42,29,0,1893012,27,30.285.804,75.714.511,151.429.022,75.714.511,30.285.804,0,1.514.290.217
37,1576,1514234591,Geroin,207,warrior,199,H Y D R A,0,93,63,0,0,0,81994266,3,30.284.692,75.711.730,151.423.459,75.711.730,30.284.692,0,1.514.234.591
23,1577,1514176726,Erika,207,wizard,515,Crusaders,0,0,53,2,1,0,530601559,1,30.283.535,75.708.836,151.417.673,75.708.836,30.283.535,0,1.514.176.726
15,1578,1512864319,Gorvala,207,warrior,352,Deadlysinz,0,0,97,0,66,56,36420969,17,30.257.286,75.643.216,151.286.432,75.643.216,30.257.286,0,1.512.864.319
02,1579,1512623221,Stingx,207,warrior,268,W C W,0,0,84,0,0,0,66681551,9,30.252.464,75.631.161,151.262.322,75.631.161,30.252.464,0,1.512.623.221
07,1580,1511988056,Poger,207,wizard,417,300 Sparta,0,87,35,11,4,0,5495989,52,30.239.761,75.599.403,151.198.806,75.599.403,30.239.761,0,1.511.988.056
35,1581,1511416860,Nokaute,207,wizard,278,Blackbulls,0,79,35,0,49,0,148504530,4,30.228.337,75.570.843,151.141.686,75.570.843,30.228.337,0,1.511.416.860
15,1582,1509329853,Wardevilz,207,warrior,349,Blackpinky,0,0,98,0,72,0,2002909,95,30.186.597,75.466.493,150.932.985,75.466.493,30.186.597,0,1.509.329.853
09,1583,1509319176,Arataki,207,warrior,286,R A J A,0,0,75,0,0,0,1876643,76,30.186.384,75.465.959,150.931.918,75.465.959,30.186.384,0,1.509.319.176
01,1584,1509214383,Jazzmallow,207,wizard,229,Sri Gala,0,0,72,0,0,0,102755498,9,30.184.288,75.460.719,150.921.438,75.460.719,30.184.288,0,1.509.214.383
37,1585,1509193599,Acropolis,207,warrior,321,H Y D R A,0,94,64,71,43,0,81994266,3,30.183.872,75.459.680,150.919.360,75.459.680,30.183.872,0,1.509.193.599
37,1586,1507846719,Alexx,207,warrior,294,Unexpected,0,95,65,0,72,0,12392779,10,30.156.934,75.392.336,150.784.672,75.392.336,30.156.934,0,1.507.846.719
32,1587,1507513735,Astramidas,207,warrior,331,B A S E,0,0,89,0,84,0,2346537,79,30.150.275,75.375.687,150.751.374,75.375.687,30.150.275,0,1.507.513.735
07,1588,1507135162,Darkdreams,207,wizard,282,Last Mercy,0,88,36,0,62,0,13266198,31,30.142.703,75.356.758,150.713.516,75.356.758,30.142.703,0,1.507.135.162
02,1589,1506956279,Acuario,207,wizard,227,Gothsterz,0,0,53,0,0,0,859851517,1,30.139.126,75.347.814,150.695.628,75.347.814,30.139.126,0,1.506.956.279
02,1590,1505424465,Twinturbo,207,wizard,458,Gothsterz,0,0,54,11,4,0,859851517,1,30.108.489,75.271.223,150.542.446,75.271.223,30.108.489,0,1.505.424.465
23,1591,1504909467,Ardian,207,warrior,232,Handler0ne,0,0,79,0,0,0,2743451,62,30.098.189,75.245.473,150.490.947,75.245.473,30.098.189,0,1.504.909.467
34,1592,1503888889,Btg,207,warrior,248,L A N L A,0,80,53,0,79,0,91116146,3,30.077.778,75.194.444,150.388.889,75.194.444,30.077.778,0,1.503.888.889
11,1593,1503399535,Psyho,207,wizard,282, ,0,0,90,0,0,0,0,0,30.067.991,75.169.977,150.339.954,75.169.977,30.067.991,0,1.503.399.535
23,1594,1503317271,Jdanii,207,warrior,375,Dbj,5,0,80,43,32,70,177735958,4,30.066.345,75.165.864,150.331.727,75.165.864,30.066.345,0,1.503.317.271
15,1595,1502262398,Piero,207,warrior,261,Ovp,0,0,99,0,0,0,0,0,30.045.248,75.113.120,150.226.240,75.113.120,30.045.248,0,1.502.262.398
15,1596,1501774758,Mrsot,207,warrior,246,Deadlysinz,0,0,100,0,0,0,36420969,17,30.035.495,75.088.738,150.177.476,75.088.738,30.035.495,0,1.501.774.758
37,1597,1499864698,Whis,207,wizard,296,B L I T Z,0,96,31,0,45,0,27759629,4,29.997.294,74.993.235,149.986.470,74.993.235,29.997.294,0,1.499.864.698
01,1598,1497581330,Anonymoouz,207,wizard,252,Life Death,0,0,73,0,0,0,14259557,51,29.951.627,74.879.066,149.758.133,74.879.066,29.951.627,0,1.497.581.330
07,1599,1497099453,Eightteen,207,wizard,145, ,0,89,37,0,0,0,0,0,29.941.989,74.854.973,149.709.945,74.854.973,29.941.989,0,1.497.099.453
36,1600,1497043587,Kaylen,207,wizard,342,Alcatraz,0,93,32,52,17,0,3956790,30,29.940.872,74.852.179,149.704.359,74.852.179,29.940.872,0,1.497.043.587
32,1601,1496730781,Shanks,207,warrior,269,I Am Fine,0,0,90,0,0,0,713848785,1,29.934.616,74.836.539,149.673.078,74.836.539,29.934.616,0,1.496.730.781
09,1602,1495360799,Godofdry,207,warrior,294, ,0,0,76,0,0,0,0,0,29.907.216,74.768.040,149.536.080,74.768.040,29.907.216,0,1.495.360.799
09,1603,1495170412,Ratuwizard,207,wizard,259, ,0,0,42,0,0,0,0,0,29.903.408,74.758.521,149.517.041,74.758.521,29.903.408,0,1.495.170.412
07,1604,1494788171,Dwc,207,wizard,347, ,0,90,38,40,16,0,0,0,29.895.763,74.739.409,149.478.817,74.739.409,29.895.763,0,1.494.788.171
09,1605,1494135132,Ancestor,207,warrior,248,D A M A I,0,0,77,0,0,0,96204444,6,29.882.703,74.706.757,149.413.513,74.706.757,29.882.703,0,1.494.135.132
07,1606,1493460914,Mrangah,207,warrior,286,Dol Guldur,0,91,53,0,87,0,14619818,29,29.869.218,74.673.046,149.346.091,74.673.046,29.869.218,0,1.493.460.914
02,1607,1493353104,Taxii,207,warrior,149,Gothsterz,0,0,85,0,0,0,859851517,1,29.867.062,74.667.655,149.335.310,74.667.655,29.867.062,0,1.493.353.104
11,1608,1492521745,Zhanhui,207,wizard,264,Mg Family,0,0,91,0,0,0,20278072,33,29.850.435,74.626.087,149.252.174,74.626.087,29.850.435,0,1.492.521.745
34,1609,1492459334,Pain,207,warrior,392,Lapis Baja,0,81,54,10,5,0,16319851,11,29.849.187,74.622.967,149.245.933,74.622.967,29.849.187,0,1.492.459.334
01,1610,1492319467,Sellena,207,wizard,318,Turk Team,0,0,74,0,68,0,72772299,12,29.846.389,74.615.973,149.231.947,74.615.973,29.846.389,0,1.492.319.467
11,1611,1491917932,Scylinz,207,warrior,364,Holy Nitro,0,0,0,92,54,0,35234136,18,29.838.359,74.595.897,149.191.793,74.595.897,29.838.359,0,1.491.917.932
23,1612,1490696168,Playboyz,207,wizard,273,Toxic Pro,0,0,54,0,0,83,3765027,53,29.813.923,74.534.808,149.069.617,74.534.808,29.813.923,0,1.490.696.168
15,1613,1490591831,Astros,207,wizard,345,Crown Eye,0,0,45,0,40,0,12271879,33,29.811.837,74.529.592,149.059.183,74.529.592,29.811.837,0,1.490.591.831
23,1614,1490336193,Gewitter,207,warrior,328, ,0,0,81,0,67,0,0,0,29.806.724,74.516.810,149.033.619,74.516.810,29.806.724,0,1.490.336.193
07,1615,1489356103,Clouddied,207,wizard,292,D3stroy3rz,0,92,39,0,55,0,47950965,18,29.787.122,74.467.805,148.935.610,74.467.805,29.787.122,0,1.489.356.103
37,1616,1488234440,Marihuano,207,warrior,312,B L I T Z,0,97,66,86,50,0,27759629,4,29.764.689,74.411.722,148.823.444,74.411.722,29.764.689,0,1.488.234.440
07,1617,1486865076,Outlaws,207,warrior,340,7 S I N S,0,93,54,46,30,0,0,0,29.737.302,74.343.254,148.686.508,74.343.254,29.737.302,0,1.486.865.076
15,1618,1485959703,Randhani,206,warrior,364, ,0,0,0,80,49,0,0,0,29.719.194,74.297.985,148.595.970,74.297.985,29.719.194,0,1.485.959.703
15,1619,1485578700,Solsa,206,wizard,330,3 Brothers,0,0,46,0,54,0,0,0,29.711.574,74.278.935,148.557.870,74.278.935,29.711.574,0,1.485.578.700
34,1620,1485474777,Hawkeye,206,wizard,282,X Reunion,0,82,28,76,26,0,49039657,5,29.709.496,74.273.739,148.547.478,74.273.739,29.709.496,0,1.485.474.777
35,1621,1484988497,Kendedes,206,warrior,235,New Hunter,0,80,45,0,91,0,4961453,13,29.699.770,74.249.425,148.498.850,74.249.425,29.699.770,0,1.484.988.497
33,1622,1482771550,Aquiwo,206,wizard,233,The Prayer,0,0,41,0,98,0,34317780,8,29.655.431,74.138.578,148.277.155,74.138.578,29.655.431,0,1.482.771.550
09,1623,1482620589,Hafis,206,wizard,349,Tajudien,0,0,43,53,26,0,3531562,61,29.652.412,74.131.029,148.262.059,74.131.029,29.652.412,0,1.482.620.589
23,1624,1479991504,Mrtheo,206,wizard,220,Handler0ne,0,0,55,0,0,0,2743451,62,29.599.830,73.999.575,147.999.150,73.999.575,29.599.830,0,1.479.991.504
09,1625,1478227001,Bose,206,warrior,308,The Kings,0,0,78,0,83,0,9688925,44,29.564.540,73.911.350,147.822.700,73.911.350,29.564.540,0,1.478.227.001
11,1626,1478197002,Mac,206,wizard,363,D 3 W 4,0,0,92,93,39,0,73450537,8,29.563.940,73.909.850,147.819.700,73.909.850,29.563.940,0,1.478.197.002
34,1627,1477709789,Bossc,206,warrior,327,X Reunion,0,83,55,32,22,0,49039657,5,29.554.196,73.885.489,147.770.979,73.885.489,29.554.196,0,1.477.709.789
07,1628,1477610917,Numerax,206,wizard,262,Barumain,0,94,40,0,97,0,0,0,29.552.218,73.880.546,147.761.092,73.880.546,29.552.218,0,1.477.610.917
09,1629,1477445910,Lxs,206,warrior,302,The Hero,0,0,79,0,97,0,441282249,1,29.548.918,73.872.296,147.744.591,73.872.296,29.548.918,0,1.477.445.910
35,1630,1476828798,Junliongz,206,warrior,379,Crows Zero,0,81,46,18,8,0,254940818,3,29.536.576,73.841.440,147.682.880,73.841.440,29.536.576,0,1.476.828.798
02,1631,1476818997,Annarick,206,warrior,311,V4lkyrie,0,0,86,0,81,0,12539321,29,29.536.380,73.840.950,147.681.900,73.840.950,29.536.380,0,1.476.818.997
07,1632,1475956894,Panglima,206,warrior,264,Last Mercy,0,95,55,0,0,0,13266198,31,29.519.138,73.797.845,147.595.689,73.797.845,29.519.138,0,1.475.956.894
07,1633,1474841506,Beastlord,206,wizard,245,Barumain,0,96,41,0,0,0,0,0,29.496.830,73.742.075,147.484.151,73.742.075,29.496.830,0,1.474.841.506
01,1634,1474737708,Sveen,206,wizard,244,Sri Gala,0,0,75,0,0,0,102755498,9,29.494.754,73.736.885,147.473.771,73.736.885,29.494.754,0,1.474.737.708
36,1635,1474143085,Blacknox,206,warrior,271,Alcatraz,0,94,62,0,87,0,3956790,30,29.482.862,73.707.154,147.414.308,73.707.154,29.482.862,0,1.474.143.085
02,1636,1473813563,Honor,206,warrior,295,W C W,0,0,87,0,0,0,66681551,9,29.476.271,73.690.678,147.381.356,73.690.678,29.476.271,0,1.473.813.563
32,1637,1473779832,Srpower,206,warrior,218,Bamdietta,0,0,91,0,0,0,2821811,71,29.475.597,73.688.992,147.377.983,73.688.992,29.475.597,0,1.473.779.832
02,1638,1473758354,Yasuni,206,wizard,293, ,0,0,55,0,76,0,0,0,29.475.167,73.687.918,147.375.835,73.687.918,29.475.167,0,1.473.758.354
01,1639,1473475041,Beefor,206,wizard,336,Dead End,0,0,76,0,46,0,21901493,35,29.469.501,73.673.752,147.347.504,73.673.752,29.469.501,0,1.473.475.041
07,1640,1472947288,Lyudmila,206,wizard,313,Life Alone,0,97,42,95,38,0,192421753,2,29.458.946,73.647.364,147.294.729,73.647.364,29.458.946,0,1.472.947.288
32,1641,1471749322,Ryukenz,206,warrior,293,Militaryw8,0,0,92,0,0,0,115005099,6,29.434.986,73.587.466,147.174.932,73.587.466,29.434.986,0,1.471.749.322
33,1642,1471637320,Vihara,206,wizard,296,Texas,0,0,42,0,48,0,548214731,1,29.432.746,73.581.866,147.163.732,73.581.866,29.432.746,0,1.471.637.320
23,1643,1471127388,Hatoryy,206,wizard,228, ,0,0,56,0,0,0,0,0,29.422.548,73.556.369,147.112.739,73.556.369,29.422.548,0,1.471.127.388
37,1644,1470897171,Sacrefice,206,warrior,350,Full House,0,98,67,44,28,0,6162444,16,29.417.943,73.544.859,147.089.717,73.544.859,29.417.943,0,1.470.897.171
09,1645,1469980067,Rizmyka,206,wizard,248, ,0,0,44,0,0,0,0,0,29.399.601,73.499.003,146.998.007,73.499.003,29.399.601,0,1.469.980.067
34,1646,1468926191,Tankjr,206,wizard,259,Red Cherry,0,84,29,0,44,0,2049904,25,29.378.524,73.446.310,146.892.619,73.446.310,29.378.524,0,1.468.926.191
15,1647,1468783712,Nims,206,wizard,490,Hakka,0,0,47,5,1,0,464833013,2,29.375.674,73.439.186,146.878.371,73.439.186,29.375.674,0,1.468.783.712
23,1648,1468716213,Keparatz,206,warrior,365,P E A C E,0,0,82,57,38,0,41404016,13,29.374.324,73.435.811,146.871.621,73.435.811,29.374.324,0,1.468.716.213
37,1649,1468676356,Xscatcher,206,wizard,252,H Y D R A,0,99,32,0,77,0,81994266,3,29.373.527,73.433.818,146.867.636,73.433.818,29.373.527,0,1.468.676.356
35,1650,1467449787,Srgrey,206,warrior,351,Br Comanda,0,82,47,31,17,0,17502651,7,29.348.996,73.372.489,146.744.979,73.372.489,29.348.996,0,1.467.449.787
33,1651,1467044146,Datuksem,206,warrior,266,L A N L A,0,0,74,0,98,0,113475823,3,29.340.883,73.352.207,146.704.415,73.352.207,29.340.883,0,1.467.044.146
23,1652,1466959840,Creater,206,warrior,396,Angkor Kh,8,0,83,26,18,41,41856276,12,29.339.197,73.347.992,146.695.984,73.347.992,29.339.197,0,1.466.959.840
34,1653,1466427964,Ancestors,206,warrior,202,Icecreams,0,85,56,0,0,0,1893012,27,29.328.559,73.321.398,146.642.796,73.321.398,29.328.559,0,1.466.427.964
23,1654,1465859237,Batamheart,206,wizard,234, ,5,0,57,0,0,93,0,0,29.317.185,73.292.962,146.585.924,73.292.962,29.317.185,0,1.465.859.237
23,1655,1465437031,Inferna,206,warrior,274,Clan Senju,0,0,84,0,0,0,28352863,17,29.308.741,73.271.852,146.543.703,73.271.852,29.308.741,0,1.465.437.031
37,1656,1465215793,Liliz,206,warrior,390,H Y D R A,0,100,68,27,17,0,81994266,3,29.304.316,73.260.790,146.521.579,73.260.790,29.304.316,0,1.465.215.793
32,1657,1463085484,Gems,206,warrior,303,Phbuddies,0,0,93,0,0,0,21933463,23,29.261.710,73.154.274,146.308.548,73.154.274,29.261.710,0,1.463.085.484
09,1658,1463033890,Pawarenjer,206,warrior,386,New Born,0,0,80,22,10,0,43573161,13,29.260.678,73.151.694,146.303.389,73.151.694,29.260.678,0,1.463.033.890
09,1659,1461307018,Elveryx,206,wizard,312,R A J A,0,0,45,0,54,0,1876643,76,29.226.140,73.065.351,146.130.702,73.065.351,29.226.140,0,1.461.307.018
36,1660,1460994567,Md,206,wizard,409,Imperio,0,95,33,12,4,0,2272218,34,29.219.891,73.049.728,146.099.457,73.049.728,29.219.891,0,1.460.994.567
11,1661,1460634908,Gwb,206,wizard,386,Hayhar,0,0,93,52,23,0,0,0,29.212.698,73.031.745,146.063.491,73.031.745,29.212.698,0,1.460.634.908
07,1662,1460347172,Zoper,206,warrior,231,Th3 Army,0,98,56,0,0,0,7985724,41,29.206.943,73.017.359,146.034.717,73.017.359,29.206.943,0,1.460.347.172
37,1663,1459065847,Victoria,206,warrior,290,H Y D R A,0,0,69,0,74,0,81994266,3,29.181.317,72.953.292,145.906.585,72.953.292,29.181.317,0,1.459.065.847
33,1664,1459020709,Knight,206,warrior,293,Darkock,0,0,75,0,74,0,0,0,29.180.414,72.951.035,145.902.071,72.951.035,29.180.414,0,1.459.020.709
37,1665,1457861542,Hinatta,206,wizard,164,Beast Mode,0,0,33,0,0,0,193647090,1,29.157.231,72.893.077,145.786.154,72.893.077,29.157.231,0,1.457.861.542
32,1666,1457006121,Sinven,205,warrior,329,Happygh0st,0,0,94,0,89,0,2126480,84,29.140.122,72.850.306,145.700.612,72.850.306,29.140.122,0,1.457.006.121
07,1667,1454328295,Hoodboy,205,warrior,403,Last Mercy,0,99,57,14,8,0,13266198,31,29.086.566,72.716.415,145.432.830,72.716.415,29.086.566,0,1.454.328.295
35,1668,1453777379,Stargirl,205,wizard,310,New Star,0,83,36,57,26,0,544357335,1,29.075.548,72.688.869,145.377.738,72.688.869,29.075.548,0,1.453.777.379
37,1669,1453607885,Fiii,205,wizard,329,Beast Mode,0,0,34,65,26,0,193647090,1,29.072.158,72.680.394,145.360.788,72.680.394,29.072.158,0,1.453.607.885
02,1670,1452699677,Srslayer,205,warrior,339,R T F,0,0,88,83,53,0,45275170,11,29.053.994,72.634.984,145.269.968,72.634.984,29.053.994,0,1.452.699.677
02,1671,1452009667,Alchemik,205,warrior,258,Go Arena,0,0,89,0,0,0,26210840,15,29.040.193,72.600.483,145.200.967,72.600.483,29.040.193,0,1.452.009.667
33,1672,1449619018,Iil,205,wizard,186,8 Dewa,0,0,43,0,0,0,156051651,2,28.992.380,72.480.951,144.961.902,72.480.951,28.992.380,0,1.449.619.018
36,1673,1448576873,Randyleon,205,warrior,188,Happiness,0,96,63,0,0,0,47141704,4,28.971.537,72.428.844,144.857.687,72.428.844,28.971.537,0,1.448.576.873
01,1674,1448318525,Amoon,205,wizard,267,Akatsuk,0,0,77,0,0,0,44011303,18,28.966.370,72.415.926,144.831.852,72.415.926,28.966.370,0,1.448.318.525
09,1675,1446921544,Karz,205,wizard,255,Renovation,0,0,46,0,0,0,0,0,28.938.431,72.346.077,144.692.154,72.346.077,28.938.431,0,1.446.921.544
23,1676,1446830918,Aurorans,205,warrior,262,Angkor Kh,2,0,85,0,0,81,41856276,12,28.936.618,72.341.546,144.683.092,72.341.546,28.936.618,0,1.446.830.918
11,1677,1445130225,Valentinez,205,wizard,271,G3n3r4ti0n,0,0,94,0,0,0,0,0,28.902.604,72.256.511,144.513.022,72.256.511,28.902.604,0,1.445.130.225
32,1678,1443985202,Cvza,205,warrior,338,I Am Fine,0,0,95,0,73,0,713848785,1,28.879.704,72.199.260,144.398.520,72.199.260,28.879.704,0,1.443.985.202
11,1679,1443676437,Meteors,205,warrior,377,Lovenlive,0,0,0,72,40,0,438317429,1,28.873.529,72.183.822,144.367.644,72.183.822,28.873.529,0,1.443.676.437
15,1680,1443507535,Mst,205,wizard,261,Red Zone,0,0,48,0,0,0,16121546,28,28.870.151,72.175.377,144.350.754,72.175.377,28.870.151,0,1.443.507.535
01,1681,1441420968,Hijaudaun,205,warrior,338,After Rain,0,0,0,0,65,0,32832263,23,28.828.419,72.071.048,144.142.097,72.071.048,28.828.419,0,1.441.420.968
33,1682,1441265274,Piton,205,warrior,235,H O N O R,5,0,76,0,0,66,5123924,28,28.825.305,72.063.264,144.126.527,72.063.264,28.825.305,0,1.441.265.274
37,1683,1441158210,Isis,205,wizard,421,Risingstar,0,0,35,15,2,0,2168945,32,28.823.164,72.057.910,144.115.821,72.057.910,28.823.164,0,1.441.158.210
35,1684,1439516475,Javiiers,205,wizard,281,Br Comanda,0,84,37,98,45,0,17502651,7,28.790.330,71.975.824,143.951.648,71.975.824,28.790.330,0,1.439.516.475
33,1685,1439384134,Miu,205,wizard,297,L A N L A,0,0,44,0,46,0,113475823,3,28.787.683,71.969.207,143.938.413,71.969.207,28.787.683,0,1.439.384.134
01,1686,1437959652,Coffee,205,wizard,81,The Best,0,0,78,0,0,0,0,0,28.759.193,71.897.983,143.795.965,71.897.983,28.759.193,0,1.437.959.652
